tree_id,sentence,has_trace,n_deps,final_labels_str,corpus
1230,"can we go back in the warm room, please?",False,0,NONE,valian
1231,no.,False,0,NONE,valian
1232,"our time is up, my toes are so cold.",False,0,NONE,valian
1233,that's enough.,False,0,NONE,valian
1234,oh my.,False,0,NONE,valian
1235,"oh, the oranges.",False,0,NONE,valian
1236,lunchtime.,False,0,NONE,valian
1237,orange for lunch.,False,0,NONE,valian
1238,yeah.,False,0,NONE,valian
1239,yes please?,False,0,NONE,valian
1240,a nice way *NULL* to ask.,True,1,RC_ADJUNCT,valian
1241,say please.,False,0,NONE,valian
1242,"please, you'll get an orange for lunch.",False,0,NONE,valian
1243,when I give you an orange what do you say?,True,2,EQ_ADJUNCT;MQ_OBJ,valian
1244,thank you.,False,0,NONE,valian
1245,you're welcome.,False,0,NONE,valian
1246,"oh no, that's probably not a good",False,0,NONE,valian
1247,"where are you going, Child?",True,1,MQ_ADJUNCT,valian
1248,do you want an orange now?,False,0,NONE,valian
1249,if you have one now you cann't have one for lunch.,True,1,EQ_POLAR,valian
1250,that makes it very hard.,False,0,NONE,valian
1251,or dinner.,False,0,NONE,valian
1252,or dinner.,False,0,NONE,valian
1253,only one orange a day.,False,0,NONE,valian
1254,"very sad, very sad.",False,0,NONE,valian
1255,do you want to show Investigator your teacups?,False,0,NONE,valian
1256,where are they?,True,1,MQ_ADJUNCT,valian
1257,"they used to be on the counter, but I put them away.",False,0,NONE,valian
1258,they're in your house.,False,0,NONE,valian
1259,there are three cups there,False,0,NONE,valian
1260,"one, two, three, four.",False,0,NONE,valian
1261,why don't you get them out?,True,1,MQ_ADJUNCT,valian
1262,no?,False,0,NONE,valian
1263,you want to make cookies now?,False,0,NONE,valian
1264,"oh, we're not going to do pennies now.",False,0,NONE,valian
1265,we're not doing pennies now.,False,0,NONE,valian
1266,uhuh.,False,0,NONE,valian
1267,uhuh.,False,0,NONE,valian
1268,want to make cookies now?,False,0,NONE,valian
1269,ok.,False,0,NONE,valian
1270,what do you need?,True,1,MQ_OBJ,valian
1271,the board.,False,0,NONE,valian
1272,here's a board.,False,0,NONE,valian
1273,what else do you need?,True,1,MQ_OBJ,valian
1274,open that.,False,0,NONE,valian
1275,what else do you need to make cookies?,True,1,MQ_OBJ,valian
1276,the rolling pin.,False,0,NONE,valian
1277,and the cookie cutters.,False,0,NONE,valian
1278,you want the cups?,False,0,NONE,valian
1279,ok.,False,0,NONE,valian
1280,is that it?,False,0,NONE,valian
1281,open that?,False,0,NONE,valian
1282,two boys?,False,0,NONE,valian
1283,show me.,False,0,NONE,valian
1284,oh,False,0,NONE,valian
1285,that's a boy.,False,0,NONE,valian
1286,ok.,False,0,NONE,valian
1287,the color.,False,0,NONE,valian
1288,"I know, isn't this just",False,0,NONE,valian
1289,fluorescence.,False,0,NONE,valian
1290,yeah.,False,0,NONE,valian
1291,take off from the sweatshirts.,False,0,NONE,valian
1292,that's right.,False,0,NONE,valian
1293,red.,False,0,NONE,valian
1294,very red.,False,0,NONE,valian
1295,very red.,False,0,NONE,valian
1296,"oh, my.",False,0,NONE,valian
1297,snowman.,False,0,NONE,valian
1298,we've been making snowmen outside.,False,0,NONE,valian
1299,he has hands?,False,0,NONE,valian
1300,oh good.,False,0,NONE,valian
1301,now he has hands.,False,0,NONE,valian
1302,I am a snowman.,False,0,NONE,valian
1303,"oh no, that's the I am a pumpkin song.",False,0,NONE,valian
1304,I don't know the snowman song.,False,0,NONE,valian
1305,they're poems.,False,0,NONE,valian
1306,there's a snowman in your poems book.,False,0,NONE,valian
1307,that goes there?,False,0,NONE,valian
1308,ok.,False,0,NONE,valian
1309,in the sugar bowl.,False,0,NONE,valian
1310,in the tea cups.,False,0,NONE,valian
1311,in the tea pot.,False,0,NONE,valian
1312,I think this stuff is addictive.,False,0,NONE,valian
1313,yeah.,False,0,NONE,valian
1314,"it's so funny, we go to Tot Time, all these mothers with all",False,0,NONE,valian
1315,the parents are playing with,False,0,NONE,valian
1316,all four of the mothers are sitting there rolling Playdoh and,False,0,NONE,valian
1317,what?,False,0,NONE,valian
1318,there's a big rolling pin at Tot Time.,False,0,NONE,valian
1319,a big one.,False,0,NONE,valian
1320,"is it like a Children's Museum type thing, or a",False,0,NONE,valian
1321,Tot time?,False,0,NONE,valian
1322,it's a play center that the city of Place.,False,0,NONE,valian
1323,Santa Claus came to Tot Time.,False,0,NONE,valian
1324,and it's not structured at all.,False,0,NONE,valian
1325,and you stay with the kids.,False,0,NONE,valian
1326,it's just there's a Playdoh corner and an easels and paint corner.,False,0,NONE,valian
1327,everything.,False,0,NONE,valian
1328,"you pay three dollars, and the kids get apple juice and crackers.",False,0,NONE,valian
1329,that's great.,False,0,NONE,valian
1330,you meet other mothers and they see other kids and all this stuff.,False,0,NONE,valian
1331,"yeah, that's great.",False,0,NONE,valian
1332,"they have a, they have a big room for jumping with a swing and a",False,0,NONE,valian
1333,"and in the winter when it's too cold for the in the playground,",True,1,RC_ADJUNCT,valian
1334,Carleton?,False,0,NONE,valian
1335,she takes you to the playground sometimes.,False,0,NONE,valian
1336,when the weather's nice again we'll be able to go to the playground.,True,1,EQ_ADJUNCT,valian
1337,you can swing.,False,0,NONE,valian
1338,it's going to be terrific.,False,0,NONE,valian
1339,"look, ssso.",False,0,NONE,valian
1340,um hmm?,False,0,NONE,valian
1341,a pie?,False,0,NONE,valian
1342,a big pie.,False,0,NONE,valian
1343,New Investigator made it.,False,0,NONE,valian
1344,Investigator's clever.,False,0,NONE,valian
1345,"oh, that's delicious.",False,0,NONE,valian
1346,"oh, you want to make a teeny pie?",False,0,NONE,valian
1347,teeny teeny teeny teeny?,False,0,NONE,valian
1348,"hold it, roll out the cookies.",False,0,NONE,valian
1349,tea?,False,0,NONE,valian
1350,tea and cookies?,False,0,NONE,valian
1351,teeteesc?,False,0,NONE,valian
1352,teeteesc are cookies.,False,0,NONE,valian
1353,ok.,False,0,NONE,valian
1354,boom.,False,0,NONE,valian
1355,the lid fell off.,False,0,NONE,valian
1356,"there I go, thank you.",False,0,NONE,valian
1357,"what do you think, Investigator might be thirsty.",True,1,MQ_OBJ,valian
1358,can I have some tea?,False,0,NONE,valian
1359,thank you.,False,0,NONE,valian
1360,can you pour me some?,False,0,NONE,valian
1361,mmm mmm.,False,0,NONE,valian
1362,"mmm, that's delicious, Child.",False,0,NONE,valian
1363,very good.,False,0,NONE,valian
1364,thank you very much.,False,0,NONE,valian
1365,spoons?,False,0,NONE,valian
1366,should we have spoons?,False,0,NONE,valian
1367,ok.,False,0,NONE,valian
1368,"thank you, spoon for New Investigator.",False,0,NONE,valian
1369,hmm?,False,0,NONE,valian
1370,eat it with a spoon?,False,0,NONE,valian
1371,what is this that I 'm eating?,True,2,MQ_OBJ;RC_OBJ,valian
1372,tea?,False,0,NONE,valian
1373,"it's delicious, Child.",False,0,NONE,valian
1374,hmm.,False,0,NONE,valian
1375,it's very good.,False,0,NONE,valian
1376,num num num.,False,0,NONE,valian
1377,what do you like best to drink?,True,2,MQ_OBJ,valian
1378,tea?,False,0,NONE,valian
1379,"Child, would you like a cookie with your tea?",False,0,NONE,valian
1380,here's a cookie.,False,0,NONE,valian
1381,"what, oh, you're eating that cookie.",False,0,NONE,valian
1382,ice cream?,False,0,NONE,valian
1383,"oh, you're eating ice cream.",False,0,NONE,valian
1384,um.,False,0,NONE,valian
1385,that's a treat.,False,0,NONE,valian
1386,eat this ice cream?,False,0,NONE,valian
1387,who's going to eat that ice cream?,True,1,MQ_SUBJ,valian
1388,that ice cream's for you?,False,0,NONE,valian
1389,is there any ice cream for me?,False,0,NONE,valian
1390,"oh, I 'm disappointed.",False,0,NONE,valian
1391,can you find me some ice cream?,False,0,NONE,valian
1392,thank you.,False,0,NONE,valian
1393,"spoon, it fell over.",False,0,NONE,valian
1394,"oh, good, that was wet inside.",False,0,NONE,valian
1395,this is really,False,0,NONE,valian
1396,slimy Playdoh.,False,0,NONE,valian
1397,cookies?,False,0,NONE,valian
1398,"oh, it should go back in there?",False,0,NONE,valian
1399,you can get it out next time.,False,0,NONE,valian
1400,tie?,False,0,NONE,valian
1401,eyes?,False,0,NONE,valian
1402,ssso.,False,0,NONE,valian
1403,what is that?,True,1,MQ_OBJ,valian
1404,I made it.,False,0,NONE,valian
1405,New Investigator made it?,False,0,NONE,valian
1406,I 'm going to try to call the library and just see if we can.,True,1,EQ_POLAR,valian
1407,"we can, uh, stop now.",False,0,NONE,valian
1408,"ok, both side A and B were both Parent Lastname and Child Lastname,",False,0,NONE,valian
1409,"yes, it is working.",False,0,NONE,valian
1410,it is working.,False,0,NONE,valian
1411,see?,False,0,NONE,valian
1412,the wheel's turning.,False,0,NONE,valian
1413,that means it's working.,False,0,NONE,valian
1414,uhhuh.,False,0,NONE,valian
1415,what is that?,True,1,MQ_OBJ,valian
1416,do you know what that is?,True,1,EQ_OBJ,valian
1417,"a tape recorder, it's like a radio.",False,0,NONE,valian
1418,you can listen to things on it like a radio.,False,0,NONE,valian
1419,so you know what else I brought besides.,True,1,EQ_OBJ,valian
1420,a tape player?,False,0,NONE,valian
1421,a toy?,False,0,NONE,valian
1422,that's a big toy.,False,0,NONE,valian
1423,I brought some little toys.,False,0,NONE,valian
1424,do you want to see the little toys that I brought?,True,1,RC_OBJ,valian
1425,yeah?,False,0,NONE,valian
1426,they're in this bag here.,False,0,NONE,valian
1427,do you want to open it up?,False,0,NONE,valian
1428,show your mom what's inside.,True,1,EQ_SUBJ,valian
1429,mm.,False,0,NONE,valian
1430,tell me what's in there.,True,1,EQ_SUBJ,valian
1431,it's for you to play with.,False,0,NONE,valian
1432,go ahead.,False,0,NONE,valian
1433,sit right down.,False,0,NONE,valian
1434,I 'm right here.,False,0,NONE,valian
1435,we can look together.,False,0,NONE,valian
1436,show them to me.,False,0,NONE,valian
1437,take them out of the bag yourself.,False,0,NONE,valian
1438,what's in there?,True,1,MQ_SUBJ,valian
1439,"well, I'd like to see what's in here.",True,1,EQ_SUBJ,valian
1440,is that a bunny?,False,0,NONE,valian
1441,what kind of a nose does that bunny have?,True,1,MQ_OBJ,valian
1442,you look at this.,False,0,NONE,valian
1443,this is not a bunny.,False,0,NONE,valian
1444,this is.,False,0,NONE,valian
1445,it looks just like that character in your book.,False,0,NONE,valian
1446,what is that?,True,1,MQ_OBJ,valian
1447,"yes, a big nose.",False,0,NONE,valian
1448,what kind of animal has such a big nose?,True,1,MQ_SUBJ,valian
1449,are you thinking?,False,0,NONE,valian
1450,is it an elephant?,False,0,NONE,valian
1451,that's familiar now?,False,0,NONE,valian
1452,do you want to see some more toys?,False,0,NONE,valian
1453,come on.,False,0,NONE,valian
1454,come sit up and let's look in here.,False,0,NONE,valian
1455,"oh, what is it?",True,1,MQ_SUBJ,valian
1456,what is that?,True,1,MQ_SUBJ,valian
1457,that's right.,False,0,NONE,valian
1458,oh.,False,0,NONE,valian
1459,or let me see.,False,0,NONE,valian
1460,let me look at this a little more closely.,False,0,NONE,valian
1461,does it have wings?,False,0,NONE,valian
1462,it has a propeller.,False,0,NONE,valian
1463,what happens to that?,True,1,MQ_SUBJ,valian
1464,does that go up in the sky?,False,0,NONE,valian
1465,what?,False,0,NONE,valian
1466,"here, here, let's look at that, let's see.",False,0,NONE,valian
1467,does this open up like this?,False,0,NONE,valian
1468,now see what happens.,True,1,EQ_SUBJ,valian
1469,yeah.,False,0,NONE,valian
1470,what's happening to it?,True,1,MQ_SUBJ,valian
1471,what's happening?,True,1,MQ_SUBJ,valian
1472,tell me what's happening to this.,True,1,EQ_SUBJ,valian
1473,you're laying down?,False,0,NONE,valian
1474,you're too sleepy to even think about a helicopter?,False,0,NONE,valian
1475,you remember.,False,0,NONE,valian
1476,oh.,False,0,NONE,valian
1477,would you like to look in here?,False,0,NONE,valian
1478,more!,False,0,NONE,valian
1479,what else?,False,0,NONE,valian
1480,look.,False,0,NONE,valian
1481,you can put your hands in this bag.,False,0,NONE,valian
1482,you can take out anything *NULL* you want.,True,1,RC_OBJ,valian
1483,all the things are for *NULL* you to look at and play with.,True,2,EQ_OBJ,valian
1484,what is this?,True,1,MQ_OBJ,valian
1485,tell me.,False,0,NONE,valian
1486,what is this?,True,1,MQ_OBJ,valian
1487,I like this one.,False,0,NONE,valian
1488,hello.,False,0,NONE,valian
1489,hi.,False,0,NONE,valian
1490,do you want to look at this magazine?,False,0,NONE,valian
1491,okay.,False,0,NONE,valian
1492,we'll put it aside until you want to see it.,False,0,NONE,valian
1493,put it right there.,False,0,NONE,valian
1494,let's see what else you have.,True,1,EQ_OBJ,valian
1495,oh!,False,0,NONE,valian
1496,"oh, my!",False,0,NONE,valian
1497,what is this?,True,1,MQ_OBJ,valian
1498,what's that?,True,1,MQ_OBJ,valian
1499,see that?,False,0,NONE,valian
1500,know what this is?,True,1,EQ_OBJ,valian
1501,I like this.,False,0,NONE,valian
1502,this is my favorite kind of little animal.,False,0,NONE,valian
1503,I think it's a hedgehog.,False,0,NONE,valian
1504,"who, who else is a hedgehog?",True,1,MQ_SUBJ,valian
1505,Child?,False,0,NONE,valian
1506,is this Mrs Piggywinkle?,False,0,NONE,valian
1507,what?,False,0,NONE,valian
1508,what?,False,0,NONE,valian
1509,is it a boat?,False,0,NONE,valian
1510,is this a boat?,False,0,NONE,valian
1511,what is this?,True,1,MQ_SUBJ,valian
1512,look at this.,False,0,NONE,valian
1513,quack!,False,0,NONE,valian
1514,"there, I'll put all the animals together.",False,0,NONE,valian
1515,and then I'll put the modes of transportation together.,False,0,NONE,valian
1516,what is that?,True,1,MQ_OBJ,valian
1517,do you know what it is?,True,1,EQ_OBJ,valian
1518,do you know what this is?,True,1,EQ_OBJ,valian
1519,what is this?,True,1,MQ_OBJ,valian
1520,"oh, you have the hiccups.",False,0,NONE,valian
1521,what is this?,True,1,MQ_OBJ,valian
1522,woof!,False,0,NONE,valian
1523,"do you want a drink, Child?",False,0,NONE,valian
1524,what's that?,True,1,MQ_OBJ,valian
1525,"yeah, it's a nice sporty model.",False,0,NONE,valian
1526,"I think that one, the doors open.",False,0,NONE,valian
1527,"oh, Lou.",False,0,NONE,valian
1528,wait.,False,0,NONE,valian
1529,let's look at this next.,False,0,NONE,valian
1530,let's look at this.,False,0,NONE,valian
1531,"you could, you could put your finger in the seat.",False,0,NONE,valian
1532,"oh, this is a nice car.",False,0,NONE,valian
1533,it's very sporty and the doors open.,False,0,NONE,valian
1534,what is it?,True,1,MQ_OBJ,valian
1535,let's look at it a minute.,False,0,NONE,valian
1536,hold everything.,False,0,NONE,valian
1537,"oh, this is a cement mixer.",False,0,NONE,valian
1538,watch.,False,0,NONE,valian
1539,watch.,False,0,NONE,valian
1540,"this part goes around, and around.",False,0,NONE,valian
1541,what else?,False,0,NONE,valian
1542,what else is in there?,True,1,MQ_SUBJ,valian
1543,what does that say?,True,1,MQ_OBJ,valian
1544,what kind of an animal is that?,True,1,MQ_OBJ,valian
1545,this is a giraffe?,False,0,NONE,valian
1546,"what does a, what does it say?",True,1,MQ_OBJ,valian
1547,"right here, on mommy?",False,0,NONE,valian
1548,on mommy's ankle?,False,0,NONE,valian
1549,uh!,False,0,NONE,valian
1550,what is that?,True,1,MQ_OBJ,valian
1551,there's the other one.,False,0,NONE,valian
1552,"hi, what are those two?",True,1,MQ_OBJ,valian
1553,do you remember?,False,0,NONE,valian
1554,what?,False,0,NONE,valian
1555,are they trucks?,False,0,NONE,valian
1556,they're special trucks.,False,0,NONE,valian
1557,they're called cement mixers.,False,0,NONE,valian
1558,I know that's a little hard to remember.,False,0,NONE,valian
1559,what is that?,True,1,MQ_OBJ,valian
1560,I don't even know.,False,0,NONE,valian
1561,it's some kind of tractor.,False,0,NONE,valian
1562,look at that.,False,0,NONE,valian
1563,what does it do?,True,1,MQ_OBJ,valian
1564,oh.,False,0,NONE,valian
1565,it scoops up the dirt.,False,0,NONE,valian
1566,like that.,False,0,NONE,valian
1567,and then it moves it to another place.,False,0,NONE,valian
1568,"oh, what is that?",True,1,MQ_OBJ,valian
1569,do you know what that is?,True,1,EQ_OBJ,valian
1570,what?,False,0,NONE,valian
1571,"no, that's not a giraffe.",False,0,NONE,valian
1572,that's a zebra.,False,0,NONE,valian
1573,I don't know if you know a zebra.,True,1,EQ_POLAR,valian
1574,it's like a horse but it has black and white stripes.,False,0,NONE,valian
1575,what's this?,True,1,MQ_OBJ,valian
1576,let's return to this one.,False,0,NONE,valian
1577,what's that?,True,1,MQ_OBJ,valian
1578,that's a horse also.,False,0,NONE,valian
1579,what does that horse say?,True,1,MQ_OBJ,valian
1580,that's right.,False,0,NONE,valian
1581,oh.,False,0,NONE,valian
1582,this is what I like.,True,1,EQ_OBJ,valian
1583,that's a tow truck.,False,0,NONE,valian
1584,let's see if we have a car *NULL* to hook up to it.,True,2,EQ_POLAR;RC_OBJ,valian
1585,I think the hook came off.,False,0,NONE,valian
1586,"no, there, the little one.",False,0,NONE,valian
1587,"oh, this.",False,0,NONE,valian
1588,let's see if that goes on the end.,True,1,EQ_POLAR,valian
1589,we could hook up the truck.,False,0,NONE,valian
1590,let's see if I can do it.,True,1,EQ_POLAR,valian
1591,you want to try?,False,0,NONE,valian
1592,you know where I think it goes?,True,1,EQ_ADJUNCT,valian
1593,right there on the wheel?,False,0,NONE,valian
1594,is that where you think the hook goes?,True,1,EQ_ADJUNCT,valian
1595,see if it fits.,True,1,EQ_POLAR,valian
1596,it's hard?,False,0,NONE,valian
1597,do you want me to try to put it somewhere?,False,0,NONE,valian
1598,okay.,False,0,NONE,valian
1599,let me see if I can do it.,True,1,EQ_POLAR,valian
1600,I think it goes in here.,False,0,NONE,valian
1601,this is what I think.,True,1,EQ_OBJ,valian
1602,"okay, you could try it.",False,0,NONE,valian
1603,maybe you can put it in there.,False,0,NONE,valian
1604,let's see.,False,0,NONE,valian
1605,okay.,False,0,NONE,valian
1606,wanted to see if we could hook up the car.,True,1,EQ_POLAR,valian
1607,do it this way.,False,0,NONE,valian
1608,"no, that hook doesn't hold it.",False,0,NONE,valian
1609,"that's a sports car, Lou.",False,0,NONE,valian
1610,I think that hook goes on the big yellow truck.,False,0,NONE,valian
1611,which?,False,0,NONE,valian
1612,the one that's upside down.,True,1,RC_SUBJ,valian
1613,oh!,False,0,NONE,valian
1614,this is a crane.,False,0,NONE,valian
1615,"see, we don't know that much about trucks, do we?",False,0,NONE,valian
1616,we don't know where everything goes.,True,1,EQ_ADJUNCT,valian
1617,uh.,False,0,NONE,valian
1618,maybe that's backwards.,False,0,NONE,valian
1619,there we go.,False,0,NONE,valian
1620,what would you like to hook up to that?,True,1,MQ_OBJ,valian
1621,you want to see if it could hold the car?,True,1,EQ_POLAR,valian
1622,and what will happen when it drives away?,True,2,EQ_ADJUNCT;EQ_SUBJ,valian
1623,right to the duck.,False,0,NONE,valian
1624,and what does the duck say?,True,1,EQ_OBJ,valian
1625,quack!,False,0,NONE,valian
1626,want to hear it?,False,0,NONE,valian
1627,it's a sweet little duck.,False,0,NONE,valian
1628,what're you doing?,True,1,MQ_OBJ,valian
1629,watching?,False,0,NONE,valian
1630,what is the dog watching?,True,1,MQ_OBJ,valian
1631,oh.,False,0,NONE,valian
1632,what's the dog going to say?,True,1,MQ_OBJ,valian
1633,what is it?,True,1,MQ_OBJ,valian
1634,does the dog want something?,False,0,NONE,valian
1635,what?,False,0,NONE,valian
1636,what does he want?,True,1,MQ_OBJ,valian
1637,is he.,False,0,NONE,valian
1638,is he sleepy?,False,0,NONE,valian
1639,is he a tired dog?,False,0,NONE,valian
1640,or is he a hungry dog?,False,0,NONE,valian
1641,"oh, he's sleeping now?",False,0,NONE,valian
1642,he's had enough sleep?,False,0,NONE,valian
1643,and now he's waking up?,False,0,NONE,valian
1644,okay.,False,0,NONE,valian
1645,hi.,False,0,NONE,valian
1646,"hi, doggie.",False,0,NONE,valian
1647,does the dog have a name?,False,0,NONE,valian
1648,what?,False,0,NONE,valian
1649,what's the dog's name?,True,1,MQ_OBJ,valian
1650,what?,False,0,NONE,valian
1651,picking up the dirt?,False,0,NONE,valian
1652,raking it up.,False,0,NONE,valian
1653,that's a special kind of a truck that could rake the dirt.,True,1,RC_SUBJ,valian
1654,the truck has wheels?,False,0,NONE,valian
1655,you know what it has?,True,1,EQ_OBJ,valian
1656,it has these wheels underneath but this is called a caterpillar.,False,0,NONE,valian
1657,like your furry eyebrows.,False,0,NONE,valian
1658,it's a special kind of a wheel *NULL* called a caterpillar.,True,1,RC_SUBJ,valian
1659,you want the dog to drive the truck?,False,0,NONE,valian
1660,oh.,False,0,NONE,valian
1661,does he like the duck?,False,0,NONE,valian
1662,are they friends?,False,0,NONE,valian
1663,they're not friends?,False,0,NONE,valian
1664,they just know each other?,False,0,NONE,valian
1665,"oh, what's he saying?",True,1,MQ_OBJ,valian
1666,"oh, what's the zebra doing?",True,1,MQ_OBJ,valian
1667,right there?,False,0,NONE,valian
1668,what is that?,True,1,MQ_OBJ,valian
1669,is that a jeep?,False,0,NONE,valian
1670,you put the hook in the jeep there?,False,0,NONE,valian
1671,"here, you dropped that.",False,0,NONE,valian
1672,yeah.,False,0,NONE,valian
1673,you can put that where you want to.,True,1,EQ_ADJUNCT,valian
1674,does it open?,False,0,NONE,valian
1675,you can just slip it right in.,False,0,NONE,valian
1676,you want me to help you?,False,0,NONE,valian
1677,okay.,False,0,NONE,valian
1678,"okay, do you want it in here?",False,0,NONE,valian
1679,on the seats?,False,0,NONE,valian
1680,okay.,False,0,NONE,valian
1681,there.,False,0,NONE,valian
1682,oop!,False,0,NONE,valian
1683,it flipped right out.,False,0,NONE,valian
1684,what if we put it in that way?,True,1,EQ_POLAR,valian
1685,there you go.,False,0,NONE,valian
1686,"there it is, okay?",False,0,NONE,valian
1687,which one is upside down?,True,1,MQ_SUBJ,valian
1688,over where?,False,0,NONE,valian
1689,in front of you?,False,0,NONE,valian
1690,in front of mommy?,False,0,NONE,valian
1691,what do you want mommy to do with them?,True,1,MQ_OBJ,valian
1692,all for you?,False,0,NONE,valian
1693,you can have em.,False,0,NONE,valian
1694,they're for *NULL* you to play with.,True,1,EQ_OBJ,valian
1695,for mommy?,False,0,NONE,valian
1696,"well, thank you, I'll play with them over here.",False,0,NONE,valian
1697,there's a few other toys for *NULL* you to look at over here.,True,1,EQ_OBJ,valian
1698,really?,False,0,NONE,valian
1699,what do you want mommy to do with these toys?,True,1,MQ_OBJ,valian
1700,come.,False,0,NONE,valian
1701,put them all together?,False,0,NONE,valian
1702,here.,False,0,NONE,valian
1703,"oh, take that one.",False,0,NONE,valian
1704,you can take the helicopter.,False,0,NONE,valian
1705,did you ever see a helicopter in the sky?,False,0,NONE,valian
1706,uh.,False,0,NONE,valian
1707,what's happening?,True,1,MQ_SUBJ,valian
1708,what's happening?,True,1,MQ_SUBJ,valian
1709,"oh, let me get my foot out of here.",False,0,NONE,valian
1710,okay.,False,0,NONE,valian
1711,what's that?,True,1,MQ_OBJ,valian
1712,you were sitting on the truck?,False,0,NONE,valian
1713,the fire truck.,False,0,NONE,valian
1714,what's this?,True,1,MQ_OBJ,valian
1715,do you know what this part is?,True,1,EQ_OBJ,valian
1716,what is it?,True,1,MQ_OBJ,valian
1717,it's called a,False,0,NONE,valian
1718,a ladder.,False,0,NONE,valian
1719,I don't know if you know that.,True,1,EQ_POLAR,valian
1720,a ladder.,False,0,NONE,valian
1721,that's right.,False,0,NONE,valian
1722,more?,False,0,NONE,valian
1723,"well, you know what?",False,0,NONE,valian
1724,we still have this book *NULL* to look at.,True,1,RC_OBJ,valian
1725,let's look at the book together.,False,0,NONE,valian
1726,you want to come sit next to momma?,False,0,NONE,valian
1727,no more?,False,0,NONE,valian
1728,well.,False,0,NONE,valian
1729,they're all here.,False,0,NONE,valian
1730,all out.,False,0,NONE,valian
1731,"they're soft, these little guys.",False,0,NONE,valian
1732,they make a nice little noise.,False,0,NONE,valian
1733,they're chirping.,False,0,NONE,valian
1734,you want the horse to stand?,False,0,NONE,valian
1735,the rug is a little bumpy.,False,0,NONE,valian
1736,it's hard for him to stand.,False,0,NONE,valian
1737,maybe you want to try and put them on the floor.,False,0,NONE,valian
1738,okay?,False,0,NONE,valian
1739,you could put them on the floor right on the edge.,False,0,NONE,valian
1740,you going to move them all over?,False,0,NONE,valian
1741,okay.,False,0,NONE,valian
1742,here.,False,0,NONE,valian
1743,the hook fell out of the jeep.,False,0,NONE,valian
1744,what other one?,False,0,NONE,valian
1745,the horse goes in the truck?,False,0,NONE,valian
1746,okay.,False,0,NONE,valian
1747,what does the horse do in the truck?,True,1,MQ_OBJ,valian
1748,he's eating?,False,0,NONE,valian
1749,is he eating the truck?,False,0,NONE,valian
1750,hmm.,False,0,NONE,valian
1751,good.,False,0,NONE,valian
1752,he's full now?,False,0,NONE,valian
1753,is he happy?,False,0,NONE,valian
1754,is he sleepy?,False,0,NONE,valian
1755,"yes, he's standing.",False,0,NONE,valian
1756,you want to stop to change her?,False,0,NONE,valian
1757,"yeah, if you don't mind.",True,1,EQ_POLAR,valian
1758,"you need a clean diaper, babe.",False,0,NONE,valian
1759,you're all wet.,False,0,NONE,valian
1760,that's her blanket?,False,0,NONE,valian
1761,is she going to go back to sleep?,False,0,NONE,valian
1762,no?,False,0,NONE,valian
1763,she's awake now?,False,0,NONE,valian
1764,why don't you show her the toys?,True,1,MQ_ADJUNCT,valian
1765,tell her what they are.,True,1,EQ_OBJ,valian
1766,tell her.,False,0,NONE,valian
1767,you can tell her what each one is.,True,1,EQ_OBJ,valian
1768,show her Mrs Piggywinkle.,False,0,NONE,valian
1769,show her that little hedgehog.,False,0,NONE,valian
1770,what's that?,True,1,MQ_OBJ,valian
1771,a mouse!,False,0,NONE,valian
1772,what noise does it make?,True,1,MQ_OBJ,valian
1773,it sounds like a mouse.,False,0,NONE,valian
1774,what else can you show the doll?,True,1,MQ_OBJ,valian
1775,what else can you show Chica?,True,1,MQ_OBJ,valian
1776,you crawling?,False,0,NONE,valian
1777,what're ya doing?,True,1,MQ_OBJ,valian
1778,oh.,False,0,NONE,valian
1779,you want to look at this book?,False,0,NONE,valian
1780,you want to come read this with momma?,False,0,NONE,valian
1781,this is a good book.,False,0,NONE,valian
1782,this book has something in it that you know and love.,True,2,RC_OBJ,valian
1783,what is that?,True,1,MQ_OBJ,valian
1784,that's right.,False,0,NONE,valian
1785,that's right.,False,0,NONE,valian
1786,this book has pictures of lots of things.,False,0,NONE,valian
1787,come.,False,0,NONE,valian
1788,is that a giraffe?,False,0,NONE,valian
1789,it's a horse.,False,0,NONE,valian
1790,you knew that.,False,0,NONE,valian
1791,"neigh, right?",False,0,NONE,valian
1792,"and it lifts up its paw, right?",False,0,NONE,valian
1793,come sit down.,False,0,NONE,valian
1794,let's look at this book.,False,0,NONE,valian
1795,but there's lots of things in here *NULL* to look at.,True,1,RC_OBJ,valian
1796,"uh, what's this?",True,1,MQ_OBJ,valian
1797,these are things *NULL* you know.,True,1,RC_OBJ,valian
1798,do you know what they are?,True,1,EQ_OBJ,valian
1799,"what, what are they called?",True,1,MQ_OBJ,valian
1800,that's right.,False,0,NONE,valian
1801,what's that?,True,1,MQ_OBJ,valian
1802,mhm.,False,0,NONE,valian
1803,what's this?,True,1,MQ_OBJ,valian
1804,that's right.,False,0,NONE,valian
1805,let's look some more.,False,0,NONE,valian
1806,"these are colors, right?",False,0,NONE,valian
1807,what color is that?,True,1,MQ_OBJ,valian
1808,and what color is that?,True,1,EQ_OBJ,valian
1809,sort of.,False,0,NONE,valian
1810,it's orange.,False,0,NONE,valian
1811,that looks like orange.,False,0,NONE,valian
1812,what color is this?,True,1,MQ_OBJ,valian
1813,that's right.,False,0,NONE,valian
1814,"oh, this is one of your favorite colors.",False,0,NONE,valian
1815,that's right.,False,0,NONE,valian
1816,that's right.,False,0,NONE,valian
